query,clicks_c90,clicks_p90,clicks_delta,clicks_pct_change,impressions_c90,impressions_p90,impressions_delta,ctr_c90_pct,ctr_p90_pct,ctr_delta_pp,position_c90,position_p90,position_delta,c30_clicks,p30_clicks,clicks_16m,impressions_16m,trend,business_intent,brand
cara mengatasi ingrown hair,0,0,0,,15,8,7,0.0,0.0,,33.9,39.1,-5.2,0,0,0,23,stable,informational,False
cara mengatasi ingrown hair di ketiak,0,0,0,,0,1,-1,0.0,0.0,,,18.0,,0,0,0,1,stable,informational,False
cara mengatasi rambut rontok dan mengembang,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
cara mengeluarkan ingrown hair,0,0,0,,1,1,0,0.0,0.0,,80.0,68.0,12.0,0,0,0,2,stable,informational,False
cara mengetahui parfum yang mengandung alkohol,0,0,0,,3,2,1,0.0,0.0,,9.3,10.0,-0.7,0,0,0,5,stable,informational,False
cara menggunakan astaxanthin untuk wajah,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cara menggunakan ginseng untuk rambut,0,0,0,,1,0,1,0.0,0.0,,6.0,,,0,0,0,1,stable,informational,False
cara menggunakan minyak ginseng,0,0,0,,2,0,2,0.0,0.0,,8.0,,,0,0,0,2,stable,informational,False
cara menghaluskan kulit ketiak,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara menghilangkan ingrown hair,0,0,0,,7,0,7,0.0,0.0,,38.0,,,0,0,0,7,stable,informational,False
cara menghilangkan ketiak hitam dengan cepat,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara menghilangkan ketombe dengan cepat,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
cara menghilangkan ketombe gatal,0,0,0,,0,1,-1,0.0,0.0,,,51.0,,0,0,0,1,stable,informational,False
cara menghubungkan akun ig ke shopee affiliate,0,0,0,,0,2,-2,0.0,0.0,,,1.0,,0,0,0,2,stable,informational,False
cara menghubungkan akun instagram ke shopee affiliate,0,0,0,,0,1,-1,0.0,0.0,,,1.0,,0,0,0,1,stable,informational,False
cara menghubungkan ig ke shopee affiliate,0,0,0,,0,2,-2,0.0,0.0,,,1.0,,0,0,0,2,stable,informational,False
cara menghubungkan instagram ke shopee affiliate,0,0,0,,0,6,-6,0.0,0.0,,,1.0,,0,0,0,6,stable,informational,False
cara menghubungkan shopee affiliate ke instagram,0,0,0,,0,33,-33,0.0,0.0,,,1.0,,0,0,0,33,stable,informational,False
cara menulis moisturizer,0,0,0,,0,1,-1,0.0,0.0,,,9.0,,0,0,0,1,stable,informational,False
cara menyambungkan shopee affiliate ke instagram,0,0,0,,0,5,-5,0.0,0.0,,,1.0,,0,0,0,5,stable,informational,False
cara menyematkan keranjang di instagram,6,2,4,200.0,72,33,39,8.33,6.06,2.27,2.7,1.2,1.5,0,1,10,147,declining,informational,False
cara menyematkan keranjang kuning,0,0,0,,0,4,-4,0.0,0.0,,,7.2,,0,0,0,4,stable,informational,False
cara menyematkan keranjang kuning di instagram,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cara menyematkan reels di ig,0,0,0,,5,0,5,0.0,0.0,,5.8,,,0,0,0,6,stable,informational,False
cara meracik body lotion sendiri,0,0,0,,10,0,10,0.0,0.0,,9.4,,,0,0,0,10,stable,informational,False
cara meracik body lotion untuk memutihkan,0,0,0,,39,0,39,0.0,0.0,,8.1,,,0,0,0,39,stable,informational,False
cara meracik handbody,0,0,0,,76,16,60,0.0,0.0,,8.4,2.9,5.5,0,0,0,92,stable,informational,False
cara meracik handbody agar kulit cepat putih,0,0,0,,35,0,35,0.0,0.0,,6.4,,,0,0,0,35,stable,informational,False
cara meracik handbody citra untuk memutihkan kulit,0,0,0,,3,1,2,0.0,0.0,,9.0,10.0,-1.0,0,0,0,4,stable,informational,False
cara meracik handbody marina dengan air mawar,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cara meracik handbody marina untuk memutihkan kulit,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cara meracik handbody pemutih,0,0,0,,43,6,37,0.0,0.0,,7.4,10.0,-2.6,0,0,0,49,stable,informational,False
cara meracik handbody pemutih ampuh,0,0,0,,8,0,8,0.0,0.0,,7.9,,,0,0,0,8,stable,informational,False
cara meracik handbody pemutih kulit permanen,0,0,0,,5,9,-4,0.0,0.0,,8.0,2.0,6.0,0,0,0,14,stable,informational,False
cara meracik handbody pemutih yang aman,2,0,2,100,110,0,110,1.82,0.0,,8.1,,,1,1,2,110,stable,informational,False
cara meracik handbody untuk memutihkan kulit,1,0,1,100,15,0,15,6.67,0.0,,7.9,,,0,1,1,15,declining,informational,False
cara meracik hb,0,0,0,,81,3,78,0.0,0.0,,8.7,7.7,1.0,0,0,0,84,stable,informational,False
cara meracik hb agar cepat putih,0,0,0,,76,3,73,0.0,0.0,,8.3,11.3,-3.0,0,0,0,79,stable,informational,False
cara meracik hb dosting,1,0,1,100,181,12,169,0.55,0.0,,8.2,4.9,3.2,0,1,1,193,declining,informational,False
cara meracik hb dosting sendiri,3,0,3,100,238,0,238,1.26,0.0,,6.5,,,1,2,3,238,declining,informational,False
cara meracik hb dosting yg aman,0,0,0,,4,0,4,0.0,0.0,,5.0,,,0,0,0,4,stable,informational,False
cara meracik hb pemutih,0,0,0,,30,2,28,0.0,0.0,,7.5,1.0,6.5,0,0,0,32,stable,informational,False
cara meracik hb pemutih dosis tinggi,0,0,0,,0,1,-1,0.0,0.0,,,11.0,,0,0,0,1,stable,informational,False
cara meracik hb pemutih sendiri,0,0,0,,25,9,16,0.0,0.0,,8.4,5.8,2.6,0,0,0,34,stable,informational,False
cara meracik hb pemutih yang aman,0,0,0,,231,0,231,0.0,0.0,,7.8,,,0,0,0,231,stable,informational,False
cara meracik hb sendiri,1,0,1,100,88,17,71,1.14,0.0,,6.9,10.2,-3.2,1,0,1,105,growing,informational,False
cara meracik lotion pemutih badan permanen,1,0,1,100,9,0,9,11.11,0.0,,7.7,,,0,0,1,9,stable,informational,False
cara merawat badan agar putih,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
cara munculin tautan produk di instagram,0,0,0,,10,0,10,0.0,0.0,,9.9,,,0,0,0,10,stable,informational,False
cara munculkan keranjang kuning,0,0,0,,0,1,-1,0.0,0.0,,,5.0,,0,0,0,1,stable,informational,False
cara mutihin ketiak,0,0,0,,12,2,10,0.0,0.0,,38.9,66.5,-27.6,0,0,0,16,stable,informational,False
cara nautin keranjang di ig,2,1,1,100.0,40,13,27,5.0,7.69,-2.69,3.4,2.1,1.3,0,1,3,53,declining,informational,False
cara nautin keranjang setelah di upload,0,0,0,,16,0,16,0.0,0.0,,7.9,,,0,0,0,16,stable,informational,False
cara nya gimana ?,0,1,-1,-100.0,0,1,-1,0.0,100.0,,,1.0,,0,0,1,1,stable,informational,False
cara optimasi tiktok shop,0,0,0,,14,27,-13,0.0,0.0,,17.9,10.8,7.1,0,0,0,83,stable,informational,False
cara pakai body scrub shinzui,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
cara pakai hb dosting,0,0,0,,2,0,2,0.0,0.0,,18.0,,,0,0,0,2,stable,informational,False
cara pakai hb dosting yang benar,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
cara pakai moisturizer body massage gel,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
cara paling efektif memutihkan ketiak untuk wanita,0,0,0,,0,2,-2,0.0,0.0,,,16.5,,0,0,0,2,stable,informational,False
cara paling efektif memutihkan ketiak wanita aman,0,0,0,,2,0,2,0.0,0.0,,18.5,,,0,0,0,2,stable,informational,False
cara pasang keranjang di instagram,3,3,0,0.0,33,31,2,9.09,9.68,-0.59,2.2,1.4,0.8,0,1,6,64,declining,informational,False
cara pemakaian,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara pemakaian hb dosting,0,0,0,,1,0,1,0.0,0.0,,23.0,,,0,0,0,1,stable,informational,False
cara pemakaian hb dosting untuk pemula,0,0,0,,1,0,1,0.0,0.0,,11.0,,,0,0,0,1,stable,informational,False
cara penggunaan hb dosting,0,0,0,,6,0,6,0.0,0.0,,7.3,,,0,0,0,6,stable,informational,False
cara perawatan rambut keriting,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,3,stable,informational,False
cara post reels di ig,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara posting reels di ig,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara posting shopee affiliate di instagram,0,0,0,,0,7,-7,0.0,0.0,,,2.7,,0,0,0,7,stable,informational,False
cara putihin ketiak,0,0,0,,1,0,1,0.0,0.0,,18.0,,,0,0,0,2,stable,informational,False
cara putihkan ketiak,0,0,0,,30,48,-18,0.0,0.0,,51.1,69.0,-18.0,0,0,0,87,stable,informational,False
cara racik hb dosting sendiri mencerahkan kulit,0,0,0,,6,0,6,0.0,0.0,,6.5,,,0,0,0,6,stable,informational,False
cara racikan handbody pemutih,0,0,0,,19,0,19,0.0,0.0,,9.0,,,0,0,0,19,stable,informational,False
cara rawat?,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cara sematkan keranjang di instagram,4,2,2,100.0,29,19,10,13.79,10.53,3.27,1.9,1.9,0.0,0,1,6,48,declining,informational,False
cara sematkan keranjang kuning,0,0,0,,0,2,-2,0.0,0.0,,,11.0,,0,0,0,2,stable,informational,False
cara sematkan keranjang kuning di postingan,0,0,0,,1,0,1,0.0,0.0,,12.0,,,0,0,0,1,stable,informational,False
cara sembuhkan,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cara shopee affiliate di instagram,0,0,0,,0,3,-3,0.0,0.0,,,1.0,,0,0,0,3,stable,informational,False
cara tambah keranjang di instagram,7,6,1,16.7,54,113,-59,12.96,5.31,7.65,2.6,1.6,0.9,0,4,13,174,declining,informational,False
cara tambah keranjang kuning,0,0,0,,0,8,-8,0.0,0.0,,,5.2,,0,0,0,9,stable,informational,False
cara tambah keranjang kuning di postingan,0,0,0,,4,6,-2,0.0,0.0,,9.5,9.8,-0.3,0,0,0,10,stable,informational,False
cara tambahkan keranjang kuning,0,0,0,,3,0,3,0.0,0.0,,10.7,,,0,0,0,3,stable,informational,False
cara tambahkan keranjang kuning di video,0,0,0,,0,3,-3,0.0,0.0,,,6.0,,0,0,0,3,stable,informational,False
cara taruh keranjang kuning affiliate pemula,0,0,0,,0,1,-1,0.0,0.0,,,8.0,,0,0,0,1,stable,informational,False
cara tautan keranjang kuning,0,0,0,,1,0,1,0.0,0.0,,6.0,,,0,0,0,1,stable,informational,False
cara tautkan keranjang di instagram,2,4,-2,-50.0,65,78,-13,3.08,5.13,-2.05,2.1,1.7,0.4,0,0,7,193,stable,informational,False
cara tautkan produk di ig,2,2,0,0.0,31,58,-27,6.45,3.45,3.0,6.4,2.0,4.4,0,2,4,89,declining,informational,False
cara tautkan produk di instagram,0,1,-1,-100.0,6,50,-44,1.0,2.0,-1.0,7.2,2.8,4.4,0,0,1,100,stable,informational,False
cara upload reel di ig,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,6,stable,informational,False
cara upload reels di ig,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,57,stable,informational,False
cara viral,0,0,0,,3,0,3,0.0,0.0,,61.0,,,0,0,0,3,stable,informational,False
caramoy,0,0,0,,0,15,-15,0.0,0.0,,,11.5,,0,0,0,19,stable,informational,False
caranya gimana,0,0,0,,2,2,0,0.0,0.0,,2.5,1.5,1.0,0,0,0,4,stable,informational,False
caranya?,0,0,0,,0,1,-1,0.0,0.0,,,4.0,,0,0,0,1,stable,informational,False
care apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
clone me dupe apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
colmistin astaxanthin manfaatnya,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
contoh script iklan mascara dalam bahasa melayu,0,0,0,,0,3,-3,0.0,0.0,,,5.7,,0,0,0,3,stable,informational,False
contoh skrip iklan mascara dalam bahasa melayu,0,0,0,,0,29,-29,0.0,0.0,,,4.3,,0,0,0,29,stable,informational,False
contohnya merk apa,0,0,0,,1,0,1,0.0,0.0,,8.0,,,0,0,0,1,stable,informational,False
cosmetic trend 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
cream dan moisturizer apakah sama,0,0,0,,5,0,5,0.0,0.0,,9.4,,,0,0,0,5,stable,informational,False
cream nature gel untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
cysteamine untuk apa,0,0,0,,12,0,12,0.0,0.0,,10.6,,,0,0,0,12,stable,informational,False
d panthenol untuk apa,0,0,0,,1,1,0,0.0,0.0,,40.0,60.0,-20.0,0,0,0,4,stable,informational,False
data penjualan kosmetik,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
data penjualan skincare,0,0,0,,2,5,-3,0.0,0.0,,24.5,35.2,-10.7,0,0,0,7,stable,informational,False
data penjualan skincare 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,7,stable,informational,False
data whitening,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
dear me beauty punya siapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
deodorant termasuk kategori apa,0,0,0,,3,0,3,0.0,0.0,,11.3,,,0,0,0,3,stable,informational,False
design trend report 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
devina caramoy,0,0,0,,73,76,-3,0.0,0.0,,9.0,11.4,-2.4,0,0,0,307,stable,informational,False
dosting itu apa,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
edp berapa persen,0,0,0,,17,0,17,0.0,0.0,,10.8,,,0,0,0,17,stable,informational,False
edp dan edt bedanya apa,0,0,0,,5,0,5,0.0,0.0,,11.2,,,0,0,0,8,stable,informational,False
edp itu apa,0,0,0,,110,0,110,0.0,0.0,,12.3,,,0,0,0,113,stable,informational,False
edt apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
edt dan edp bedanya apa,0,0,0,,11,0,11,0.0,0.0,,12.4,,,0,0,0,30,stable,informational,False
edt itu apa,0,0,0,,7,0,7,0.0,0.0,,12.0,,,0,0,0,25,stable,informational,False
edt tahan berapa jam,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
elsheskin punya siapa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
etanol apakah sama dengan alkohol,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
ethanol itu apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
gel moisturizer untuk apa,0,0,0,,3,0,3,0.0,0.0,,11.7,,,0,0,0,3,stable,informational,False
gimana cara aktifkan nya,0,0,0,,1,0,1,0.0,0.0,,4.0,,,0,0,0,1,stable,informational,False
glycerin cream untuk apa,0,0,0,,1,0,1,0.0,0.0,,39.0,,,0,0,0,1,stable,informational,False
hair care trend 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
hair tonic ginseng manfaat,0,0,0,,1,0,1,0.0,0.0,,12.0,,,0,0,0,1,stable,informational,False
hair tonic ginseng untuk apa,0,0,0,,2,3,-1,0.0,0.0,,7.5,13.0,-5.5,0,0,0,5,stable,informational,False
handbody campur apa biar cepat putih,0,0,0,,2,0,2,0.0,0.0,,7.0,,,0,0,0,2,stable,informational,False
handbody dicampur apa biar cepat putih,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
handbody dosting apakah aman,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
handbody terbuat dari apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
hazeline snow dan seger snow apakah sama,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
hb dosting apa,0,0,0,,0,7,-7,0.0,0.0,,,1.1,,0,0,0,7,stable,informational,False
hb dosting apakah aman,0,0,0,,0,1,-1,0.0,0.0,,,1.0,,0,0,0,1,stable,informational,False
hb dosting apakah aman untuk kulit,0,0,0,,0,1,-1,0.0,0.0,,,2.0,,0,0,0,1,stable,informational,False
hb dosting contohnya apa,0,0,0,,3,0,3,0.0,0.0,,10.3,,,0,0,0,3,stable,informational,False
hb dosting itu apa,1,0,1,100,11,24,-13,9.09,0.0,,8.4,1.2,7.3,0,1,1,35,declining,informational,False
hb dosting itu apa aja,0,0,0,,1,0,1,0.0,0.0,,11.0,,,0,0,0,1,stable,informational,False
hb dosting paling bagus merk apa,0,0,0,,0,1,-1,0.0,0.0,,,1.0,,0,0,0,1,stable,informational,False
hb dosting terbuat dari apa,0,0,0,,1,0,1,0.0,0.0,,11.0,,,0,0,0,1,stable,informational,False
hb dosting untuk apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
hb dosting yang bagus merk apa,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
hb itu apa dalam skincare,0,0,0,,10,0,10,0.0,0.0,,10.0,,,0,0,0,10,stable,informational,False
heni sagara biodata,0,0,0,,2,0,2,0.0,0.0,,2.0,,,0,0,0,2,stable,informational,False
heni sagara owner skincare apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
heni sagara siapa,0,0,0,,4,0,4,0.0,0.0,,3.0,,,0,0,0,4,stable,informational,False
henny sagara siapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
interxanthin obat apa,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
"intext:""uncategorized"" ""siapa"" ""kupang"" site:*.id",0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,4,stable,informational,False
jaguar vision wangi apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
jenis alkohol dalam minyak wangi,0,0,0,,1,8,-7,0.0,0.0,,64.0,55.5,8.5,0,0,0,23,stable,informational,False
jenis alkohol parfum,0,0,0,,0,7,-7,0.0,0.0,,,9.7,,0,0,0,7,stable,informational,False
jenis alkohol untuk parfum,0,0,0,,92,46,46,0.48,0.0,,8.2,11.2,-3.0,0,0,1,208,stable,informational,False
jenis jenis parfum,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,3,stable,informational,False
jenis jenis vitamin c,0,0,0,,0,1,-1,0.0,0.0,,,49.0,,0,0,0,1,stable,informational,False
jenis ketombe,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
jenis parfum edp edt,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
jenis vitamin c,0,0,0,,7,1,6,0.0,0.0,,38.6,3.0,35.6,0,0,0,8,stable,informational,False
jenis vitamin c skincare,0,0,0,,3,0,3,0.0,0.0,,18.0,,,0,0,0,3,stable,informational,False
kandungan cysteamine untuk apa,0,0,0,,27,0,27,0.0,0.0,,9.7,,,0,0,0,27,stable,informational,False
kandungan panthenol untuk apa,0,0,0,,1,1,0,0.0,0.0,,68.0,79.0,-11.0,0,0,0,2,stable,informational,False
kapan waktu terbaik minum astaxanthin,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
kenapa,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
kenapa bisa mahal?,0,0,0,,1,0,1,0.0,0.0,,5.0,,,0,0,0,1,stable,informational,False
kenapa keranjang di ig tidak muncul,0,0,0,,5,0,5,0.0,0.0,,3.0,,,0,0,0,5,stable,informational,False
kenapa keranjang di instagram tidak muncul,3,0,3,100,39,8,31,7.69,0.0,,3.0,3.4,-0.3,0,0,3,47,stable,informational,False
kenapa keranjang ig tidak muncul,1,0,1,100,5,6,-1,20.0,0.0,,3.6,3.0,0.6,0,0,1,11,stable,informational,False
kenapa keranjang instagram tidak muncul,2,0,2,100,6,4,2,33.33,0.0,,2.2,4.5,-2.3,0,0,2,10,stable,informational,False
kenapa keranjang kuning tidak muncul,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
kenapa keranjang putih di instagram tidak muncul,2,0,2,100,14,0,14,14.29,0.0,,4.5,,,0,2,2,14,declining,informational,False
kenapa keranjang shopee tidak muncul,0,0,0,,12,9,3,0.0,0.0,,9.9,11.0,-1.1,0,0,0,22,stable,informational,False
kenapa reels ig tidak muncul,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
kenapa shopee affiliate tidak bisa terhubung ke instagram,0,0,0,,0,7,-7,0.0,0.0,,,1.0,,0,0,0,7,stable,informational,False
kenapa tiktok tidak ada gratis ongkir lagi,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
ketiak hitam pakai apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
kol itu apa,0,0,0,,1,2,-1,0.0,0.0,,3.0,3.0,0.0,0,0,0,3,stable,informational,False
kol kerjanya apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
kol singkatan apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
kosmetik trend,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
kosmetik trends 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
kosmetiktips,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,10,stable,informational,False
krim itu apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
labore skin nutrition gel dipakai kapan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
labore skin nutrition gel untuk kulit apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
lulur apa yang bisa memutihkan kulit dengan cepat,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
lulur kopi berapa menit,0,0,0,,5,0,5,0.0,0.0,,9.8,,,0,0,0,5,stable,informational,False
luluran kopi berapa menit,0,0,0,,16,0,16,0.0,0.0,,9.3,,,0,0,0,16,stable,informational,False
madame gie punya siapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat akar ginseng untuk rambut,0,0,0,,5,0,5,0.0,0.0,,19.8,,,0,0,0,5,stable,informational,False
manfaat asta plus 8,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat asta plus untuk wanita,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat astaxani nutraglow,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat astaxanthin,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,3,stable,informational,False
manfaat astaxanthin coolkin,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat astaxanthin gel untuk wajah,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat astaxanthin untuk kesehatan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat astaxanthin untuk kulit,0,0,0,,18,8,10,0.0,0.0,,59.7,77.4,-17.7,0,0,0,41,stable,informational,False
manfaat astaxanthin untuk kulit wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat astaxanthin untuk rambut,0,0,0,,1,0,1,0.0,0.0,,59.0,,,0,0,0,2,stable,informational,False
manfaat astaxanthin untuk wajah,0,0,0,,20,9,11,0.0,0.0,,47.8,75.3,-27.5,0,0,0,56,stable,informational,False
manfaat asthin force 12,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat asthin force 12 untuk kecantikan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
manfaat asthin force 6 untuk kecantikan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat atomy eye health luaxanthin,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat axtansantin,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
manfaat body lotion citra bengkoang,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
manfaat citra uv body lotion perfect bright bengkoang,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
manfaat cysteamine,0,0,0,,16,0,16,0.0,0.0,,11.6,,,0,0,0,16,stable,informational,False
manfaat cysteamine untuk wajah,0,0,0,,6,0,6,0.0,0.0,,11.5,,,0,0,0,6,stable,informational,False
manfaat gingseng buat rambut,0,0,0,,3,0,3,0.0,0.0,,31.0,,,0,0,0,3,stable,informational,False
manfaat gingseng untuk rambut,0,0,0,,3,0,3,0.0,0.0,,42.7,,,0,0,0,3,stable,informational,False
manfaat ginseng bagi rambut,0,0,0,,1,0,1,0.0,0.0,,44.0,,,0,0,0,1,stable,informational,False
manfaat ginseng buat rambut,0,0,0,,1,0,1,0.0,0.0,,11.0,,,0,0,0,1,stable,informational,False
manfaat ginseng untuk rambut,0,0,0,,27,1,26,0.0,0.0,,15.8,39.0,-23.2,0,0,0,28,stable,informational,False
manfaat glycerin untuk kulit wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,7,stable,informational,False
manfaat glycerin untuk wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,10,stable,informational,False
manfaat hair tonic,0,0,0,,3,2,1,0.0,0.0,,43.0,89.0,-46.0,0,0,0,5,stable,informational,False
manfaat hair tonic ginseng,0,0,0,,39,0,39,0.0,0.0,,21.0,,,0,0,0,39,stable,informational,False
manfaat hair tonic ginseng untuk rambut,0,0,0,,2,0,2,0.0,0.0,,11.0,,,0,0,0,2,stable,informational,False
manfaat hair tonic hijau,0,0,0,,1,0,1,0.0,0.0,,43.0,,,0,0,0,1,stable,informational,False
manfaat handbody marina campur minyak zaitun,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat kopi hitam untuk lulur badan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat minum astaxanthin setiap hari,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
manfaat minyak ginseng untuk rambut,0,0,0,,3,7,-4,0.0,0.0,,9.0,6.0,3.0,0,0,0,10,stable,informational,False
manfaat minyak rambut ginseng,0,0,0,,0,6,-6,0.0,0.0,,,5.7,,0,0,0,6,stable,informational,False
manfaat moist panthenol,0,0,0,,1,0,1,0.0,0.0,,9.0,,,0,0,0,1,stable,informational,False
manfaat moisturizer body massage gel,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat moisturizer gel,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
